TOKEN_ID,TOKEN_NAME,Background Color,Aura,Skin,Lips,Eyes,Nose Ring,Hair,Shirt,Necklace,Earrings,Headpiece,Tier,Eyeliner,Essence,Tattoos,Eclipsed,Tears,Scar,Bandages,Crown,Void,Blessed
1259,Tempest Ar Uwen Li - Divine #1259,Ochre,Retribution,Serpentheart,Amber,,Silver Bridge,Tempest,Plates of Nature,Stones of Life,Silver Divine,Golden Chandelier,Apostle,,Clouded,Guidance,,,,,,,
1260,Ascended Finen Su - Divine #1260,Sky,Rejuvenation,Drake-Tempered,Toxic,,Golden Bridge,Ascended,Red Gilded,Harspiera's Tears,Obsidian,Coils of Nature,Apostle,,,Metamorphosis,,,,,,,
1261,Warrior Aqeave - Divine #1261,Sky,Serene,All-Seeing,Crimson,,Golden Hoop,Barbaric,Teal Mage,Pendant of Life,Super Lunar,Dorado,Apostle,,,Glory,,,,,,,
1262,Truiera - Divine #1262,Azure,Combative,Cosmic,Raspberry,Hazel,Silver Slack,Winter Kissed,Bronzed Robes,Harspiera's Tears,Bullets,Coils of Nature,Vindicator,,,,,,,,,,
1263,Rennai - Divine #1263,Ochre,Serene,Imbued,Deep Sea,Life Giving,Chain of Pearls,Blazed,Robes of Shadow,Gold Charge,Solar,Gems of Purity,Vindicator,,,,,,,,,,
1264,Sailila - Divine #1264,Sacred Peach,Tranquility,Tainted,Pursed Frosted,Frozen,Silver Double Chained,Electric,Dress of Heart,Stones of Pride,Super Solar,Gems of Patience,Vindicator,,,,,,,,,,
1265,Tel Yetelia - Divine #1265,Amethyst,Rejuvenation,Imbued,Natural,Frozen,Silver Hoop,Burnt,Arcane Cloak,Aegian,Silver Serpents,Gems of Innocence,Vindicator,,,,,,,,,,
1266,Spirited Tel Eader - Divine #1266,Floral,Focus,Serpentheart,Pursed Void,,Golden Frayed Ring,Spirited,Green Mage,Tri Obsidian,Amber,Golden Spikes,Apostle,,,Sacrificial,,,,,,,
1267,O'ira Val - Divine #1267,Emerald,Tranquility,Broken,Pursed Void,,,Banshee,Deep Sea Finery,The Translucent's Bands,,,Royalty,,,,,,Interrogated,Purified,The Pillars of Reverance,,
1268,Brulyn - Divine #1268,Laguna,Harmonic,Cosmic,Crimson,Frost,Silver Bridge,Almond,Arcane Robes,Mystical Stones,Silver Tears,Pierced Crown,Vindicator,,,,,,,,,,
1269,Oura'iel Len - Divine #1269,Heated,Passionate,Broken,Pursed Void,,,Revoked,Weaves of Flame,Arcane Forged Pendant,,,Royalty,,,,,,Stolen Heart,Ghost,Scales of Grenal,,
1270,Enchanter Araula - Divine #1270,Floral,Passionate,Lifebreath,Void Kissed,,Chain of Pearls,Enchanter,Mystic Plates,Tears of Grenal,Pearls,Mystical Horns,Apostle,,,Sacrificial,,,,,,,
1271,Enchanter Raytori - Divine #1271,Heated,Passionate,All-Seeing,Frozen,,Golden Double Chained,Enchanter,High Mage,Tri Azurite,Silver Stars,Gems of Innocence,Apostle,,,Refraction,,,,,,,
1272,Uwarla - Divine #1272,Laguna,Passionate,Refined,Frozen,Frozen,Chain of Pearls,River,Shimmering Dress,Golden Rings,Silver Divine,Dorado,Vindicator,,,,,,,,,,
1273,Iqueii - Divine #1273,Emerald,Tranquility,Imbued,Raspberry,Passionate,Golden Slack,Regal,Arcane Cape,Tears of Grenal,Rubies,Blossomed Crown,Vindicator,,,,,,,,,,
1274,Tempest Ula Tilai - Divine #1274,Amethyst,Harmonic,Airtorn,Pursed Crimson,,Silver Frayed Ring,Tempest,Arcane Tassel,Grenal,Bullets,Silver Chandelier,Apostle,,,Guidance,,,,,,,
1275,Seer Lotia Te - Divine #1275,Lilac,Cosmic,Serpentheart,Frosted,,Silver Double Chained,Seer,Life Mage,Silver Rings,Golden Divine,Coils of Ambience,Apostle,,,Metamorphosis,,,,,,,
1276,Iaen Su - Divine #1276,Sacred Peach,Focus,Refined,Natural,Hazel,Silver Slack,Dark Seer,Arcane Cloak,Aegian,Morganite,Cradle of Noir,Vindicator,,,,,,,,,,
1277,Oen Yi - Divine #1277,Fandango,Focus,Cosmic,Pursed Void,Frozen,Silver Bridge,Vindicated,Bronzed Dress,Pendant of Wisdom,Lunar,Rejuvenating Horns,Vindicator,,,,,,,,,,
1278,Ula Titelia - Divine #1278,Laguna,Warm,Cosmic,Pursed Frosted,Life Giving,Golden Double Chained,Darkened,Arcane Robes,Harspiera's Tears,Super Solar,Cradle of Truth,Vindicator,,,,,,,,,,
1279,Master Ula Omka - Divine #1279,Natural,Combative,Lifebreath,Pursed Amber,,Silver Frayed Ring,Master,Burned Plates,Stones of Heart,Morganite,Pierced Crown,Apostle,,,Loyalty,Eclipsed,,,,,,
1280,Yuoori - Divine #1280,Ochre,Rejuvenation,Refined,Toxic,Frost,Silver Frayed Ring,Heart Seer,Cream Toga,Tarnished Band,Emerald,Pierced Crown,Vindicator,,Clouded,,,,,,,,
1281,Finz - Divine #1281,Fandango,Perceptive,Imbued,Crimson,Passionate,Silver Double Chained,Ancient Tarnished,Robes of Nature,Stones of Pride,Amber,Gems of Patience,Vindicator,,,,,,,,,,
1282,Darkar - Divine #1282,Emerald,Tranquility,Cosmic,Frosted,Life Giving,Jeweled,Frosted Focus,Purity Toga,Stones of Heart,Silver Dreamcatchers,Silver Chandelier,Vindicator,,,,,,,,,,
1283,Aqeria - Divine #1283,Floral,Perceptive,Refined,Tangerine,Passionate,Silver Hoop,Mystified,Shimmering Cloak,Silver Divine,Silver Chain,Bronzed Horns,Vindicator,,,,,,,,,,
1284,Vesa Lapa - Divine #1284,Heated,Combative,Refined,Pursed Void,Hazel,Chain of Pearls,Hazelnut,Arcane Cloak,Gro,Silver Echoes,Enchanted Horns,Vindicator,,,,,,,,,,
1285,Parvanas - Divine #1285,Azure,Harmonic,Imbued,Pursed Frozen,Frozen,Golden Frayed Ring,Shallow Waters,Shimmering Cloak,The Arc's Guidance,Silver Dreamcatchers,Gems of Wisdom,Vindicator,,,,,,,,,,
1286,Disciple La Vesairla - Divine #1286,Fandango,Retribution,Drake-Tempered,Tangerine,,Chain of Pearls,Disciple,Burned Wraps,Golden Rings,Silver Serpents,Revitalized Crown,Apostle,,,Refraction,,,,,,,
1287,Raosoli - Divine #1287,Laguna,Tranquility,Cosmic,Pursed Crimson,Life Taking,Silver Slack,Ancient Blue,Shimmering Dress,Harspiera,Pearls,Barbs of Arrogance,Vindicator,,,,,,,,,,
1288,Ar Lalin - Divine #1288,Lilac,Perceptive,Imbued,Pursed Amber,Life Giving,Silver Bridge,Ancient Arcane,Purity Toga,Obsidian Band,Silver Serpents,Coils of Fire,Vindicator,,,,,,,,,,
1289,Warrior Zeralia - Divine #1289,Emerald,Serene,All-Seeing,Amber,,Chain of Pearls,Barbaric,Deep Sea Amice,Green Opals,Rubies,Enchanted Spikes,Apostle,,,Kindness,,,,,,,
1290,Raooren Rah - Divine #1290,Amethyst,Passionate,Cosmic,Deep Sea,Frozen,Chain of Pearls,Electric,Amber Toga,Arcane Choker,Bullets,Spring Crown,Vindicator,,,,,,,,,,
1291,Qinal - Divine #1291,Ochre,Serene,Tainted,Tangerine,Frost,Silver Frayed Ring,Frost,Toga of Innocence,Da,Obsidian,Mystical Horns,Vindicator,,,,,,,,,,
1292,Tel Yelin - Divine #1292,Sacred Peach,Retribution,Imbued,Pursed Void,Frozen,Golden Slack,Tainted,Arcane Cape,Amarashen,Bullets,Gems of Pride,Vindicator,,,,,,,,,,
1293,Tel Siloren Rah - Divine #1293,Lilac,Combative,Tainted,Void Kissed,Frost,Golden Hoop,Ancient Dark,Purity Gown,Golden Columns,Silver Stars,Cradle of Light,Vindicator,,,,,,,,,,
1294,Auura - Divine #1294,Heated,Warm,Betrayed,Pursed Crimson,Hazel,Golden Bridge,Shallow Waters,Shimmering Cape,Stones of Life,Silver Divine,Druidic Crown,Vindicator,,,,,,,,,,
1295,Ula Arylvia - Divine #1295,Emerald,Passionate,Refined,Natural,Passionate,Jeweled,Rustic,Bronzed Cape,Pendant of Life,Gold Charged,Barbs of Ascension,Vindicator,,,,,,,,,,
1296,Viaoora - Divine #1296,Lilac,Retribution,Refined,Toxic,Frozen,Chain of Pearls,Illuminated Sky,Mystic Robes,Grenal,Silver Tears,Gems of Life,Vindicator,,,,,,,,,,
1297,Fien Su - Divine #1297,Amethyst,Tranquility,Refined,Pursed Crimson,Passionate,Silver Hoop,Winter,Cape of Nature,Harspiera's Tears,Super Lunar,Blossomed Crown,Vindicator,,,,,,,,,,
1298,Urtivanas - Divine #1298,Natural,Rejuvenation,Imbued,Pursed Amber,Life Giving,Blessed Stud,River,Robes of Nature,Silver Columns,Rubies,Darkwood Spikes,Vindicator,,,,,,,,,,
1299,Yunlyn - Divine #1299,Natural,Perceptive,Cosmic,Pursed Frosted,Frozen,Silver Double Chained,Majestic Seer,Dark Gown,Silver Rings,Silver Hoops,Revitalized Crown,Vindicator,,,,,,,,,,
1300,Mage Ertz - Divine #1300,Natural,Cosmic,Airtorn,Void Kissed,,Chain of Pearls,Mage,Mystic Amice,Harspiera's Tears,Solar,Halo of Penance,Apostle,,,Of The Wise,,,,,,,
1301,Arisen Tel Liei Su - Divine #1301,Sacred Peach,Rejuvenation,Lifebreath,Void Kissed,,Chain of Pearls,Risen,Arcane Amice,Aegian,Silver Hoops,Plata,Apostle,,,Sky Torn,,,,,,,
1302,Cara'lai Ran - Divine #1302,Fandango,Perceptive,Broken,Void Kissed,,,Barren,Deep Sea Garms,The Nebular Amulet,,,Royalty,,,,,,Imprisoned,Mutated,Mirror of Obfuscation,,
1303,Aylze - Divine #1303,Amethyst,Focus,Imbued,Frozen,Hazel,Jeweled,Phoenix,Arcane Cloak,Gold Divine,Golden Hoops,Golden Horns,Vindicator,,,,,,,,,,
1304,Eatori - Divine #1304,Azure,Serene,Cosmic,Amber,Frost,Silver Bridge,Fiery,Natural Dress,Sramosa,Gold Chain,Gems of Optimism,Vindicator,,,,,,,,,,
1305,Keeper Oraurasi - Divine #1305,Amethyst,Warm,Drake-Tempered,Deep Sea,,Chain of Pearls,Keeper,Red Librarian,Silver Barbs,Emerald,Golden Gladiator,Apostle,,,Guardian,,,,,,,
1306,Puavanas - Divine #1306,Lilac,Harmonic,Cosmic,Amber,Frost,Silver Double Chained,Shadow,Deep Sea Dress,Aegian,Golden Divine,Barbs of Ascension,Vindicator,,,,,,,,,,
1307,Yaltz - Divine #1307,Emerald,Tranquility,Imbued,Raspberry,Hazel,Golden Double Chained,Blunt Bangs,Purity Gown,Tears of Grenal,Lunar,Coils of Ambience,Vindicator,,,,,,,,,,
1308,Spirited Tertori - Divine #1308,Amethyst,Focus,Serpentheart,Pursed Frosted,,Silver Hoop,Spirited,Mystic Mage,Tarnished Band,Morganite,Gems of Life,Apostle,,Starry,Blindsided,,,,,,,
1309,Silsii - Divine #1309,Floral,Perceptive,Refined,Pursed Void,Passionate,Silver Frayed Ring,Darkened,Dark Toga,Silver Charge,Suspended Ruby,Golden Spikes,Vindicator,Eyeliner,,,,,,,,,
1310,Qiqua - Divine #1310,Ochre,Warm,Tainted,Pursed Frozen,Passionate,Chain of Pearls,Ancient Tarnished,Deep Sea Cloak,Bronzed Barbs,Golden Dreamcatchers,Arcane Coils,Vindicator,,Aqueous,,,,,,,,
1311,Rasei Mae - Divine #1311,Heated,Rejuvenation,Cosmic,Frosted,Hazel,Silver Slack,Fiery,Fiery Gown,Red Opals,Golden Divine,Azurite Spikes,Vindicator,,,,,,,,,,
1312,Ascended Terelle - Divine #1312,Laguna,Harmonic,Serpentheart,Pursed Frozen,,Silver Double Chained,Ascended,Golden Mage,Harspiera,Solar,Azurite Spikes,Apostle,,,Spirit,,,,,,,
1313,Quitali - Divine #1313,Laguna,Perceptive,Imbued,Crimson,Frozen,Silver Hoop,Majestic Seer,Bronzed Robes,Gold Charge,Silver Chain,Halo of Penance,Vindicator,,,,,,,,,,
1314,Master Leei Ar - Divine #1314,Heated,Perceptive,Serpentheart,Natural,,Chain of Pearls,Master,Void Forseeing,Red Opals,Suspended Sapphire,Gems of Purity,Apostle,,,Nature's Phase,,,,,,,
1315,Iatria - Divine #1315,Sacred Peach,Tranquility,Imbued,Pursed Frozen,Frost,Chain of Pearls,Rustic,Vitality Toga,Amarashen,Suspended Sapphire,Plata,Vindicator,,,,,,,,,,
1316,Oqetaras - Divine #1316,Floral,Cosmic,Cosmic,Pursed Crimson,Life Giving,Silver Hoop,Heart Seer,Natural Toga,Golden Rings,Super Lunar,Barrette,Vindicator,,,,,,,,,,
1317,Warrior Fin Raeula - Divine #1317,Heated,Perceptive,Airtorn,Pursed Void,,Silver Bridge,Barbaric,Wraps of Nature,Sramosa,Golden Echoes,Golden Gladiator,Apostle,,,Offering,,,,,,,
1318,Druid Maeen Li - Divine #1318,Laguna,Combative,Drake-Tempered,Void Kissed,,Silver Slack,Druidic,Mystic Tassel,Bronzed Barbs,Bullets,Cradle of Noir,Apostle,,,Kin,,,,,,,
1319,Li Toreil - Divine #1319,Heated,Perceptive,Betrayed,Pursed Frosted,Passionate,Chain of Pearls,Tainted,Shimmering Dress,Green Opals,Emerald,Barbs of Arrogance,Vindicator,,,,,,,,,,
1320,Arisen Araoren Ray - Divine #1320,Lilac,Focus,Drake-Tempered,Raspberry,,Jeweled,Risen,Burned Plates,Silver Columns,Golden Dreamcatchers,Vitality Spikes,Apostle,,,Prophecy,,,,,,,
1321,Raydori - Divine #1321,Fandango,Harmonic,Tainted,Pursed Void,Frozen,Silver Frayed Ring,Mystified,Arcane Robes,The Breath of Infinity,Silver Charged,Gems of Purity,Vindicator,,,,,,,,,,
1322,Ia Darnai - Divine #1322,Natural,Combative,Refined,Tangerine,Frozen,Silver Bridge,Highness,Shimmering Cloak,Harspiera,Morganite,Gems of Heart,Vindicator,,,,,,,,,,
1323,Ter Oamka - Divine #1323,Amethyst,Passionate,Tainted,Toxic,Hazel,Silver Double Chained,Sunrise,Bronzed Dress,Da,Golden Chandelier,Gems of Purity,Vindicator,,,,,,,,,,
1324,Iytia - Divine #1324,Fandango,Focus,Cosmic,Void Kissed,Frozen,Chain of Pearls,Ancient Dark,Toga of Heart,Stones of Pride,Amber,Mystical Crown,Vindicator,,,,,,,,,,
1325,Zioori - Divine #1325,Ochre,Retribution,Imbued,Natural,Frost,Jeweled,Blazed,Robes of Shadow,Silver Barbs,Solar,Enchanted Spikes,Vindicator,,,,,,,,,,
1326,Yaah - Divine #1326,Sacred Peach,Tranquility,Tainted,Deep Sea,Passionate,Chain of Pearls,Winter,Cloak of Heart,Tears of Grenal,Super Solar,Golden Gladiator,Vindicator,,,,,,,,,,
1327,Ula Tielle - Divine #1327,Floral,Perceptive,Imbued,Toxic,Life Giving,Chain of Pearls,Focused,Arcane Cape,Gold Divine,Obsidian,Gems of Heart,Vindicator,,,,,,,,,,
1328,Tel Silrah - Divine #1328,Ochre,Cosmic,Cosmic,Frozen,Frost,Silver Slack,Ancient Arcane,Tranquil Gown,The Arc's Guidance,Gold Charged,Cradle of Light,Vindicator,,,,,,,,,,
1329,Conjuror Iaetersi - Divine #1329,Sacred Peach,Warm,Lifebreath,Toxic,,Chain of Pearls,Conjuror,Warlock,Grenal,Gold Charged,Gems of Pride,Apostle,,,Refraction,,,,,,,
1330,Ar Uwvanas - Divine #1330,Sacred Peach,Warm,Imbued,Void Kissed,Life Giving,Silver Double Chained,Vindicated,Arcane Robes,Tri Azurite,Pearls,Dorado,Vindicator,,,,,,,,,,
1331,Ula Emei Mae - Divine #1331,Fandango,Warm,Cosmic,Deep Sea,Hazel,Silver Slack,Burnt,Cape of Heart,Tri Obsidian,Golden Echoes,Gems of Life,Vindicator,,,,,,,,,,
1332,Mage Pairasi - Divine #1332,Natural,Retribution,Drake-Tempered,Amber,,Silver Double Chained,Mage,Tarnished Tassel,Silver Charge,Golden Chandelier,Gems of Heart,Apostle,,,Nature's Phase,,,,,,,
1333,Ailen Su - Divine #1333,Sky,Tranquility,Cosmic,Pursed Void,Hazel,Golden Bridge,Ancient Arcane,Dress of Heart,Gold Charge,Silver Chandelier,Coils of Nature,Vindicator,,,,,,,,,,
1334,Trumi - Divine #1334,Heated,Serene,Refined,Frosted,Life Giving,Jeweled,Ancient Blue,Shimmering Cape,Grenal,Silver Tears,Vitality Spikes,Vindicator,,,,,,,,,,
1335,Mage Raelila - Divine #1335,Sky,Serene,Airtorn,Deep Sea,,Golden Hoop,Mage,Green Forseeing,Sramosa,Gold Chain,Barbs of Arrogance,Apostle,,,Glory,,,,,,,
1336,Paraila - Divine #1336,Amethyst,Retribution,Refined,Pursed Crimson,Frozen,Golden Hoop,Electric,Fiery Toga,Stones of Life,Silver Chain,Silver Gladiator,Vindicator,,,,,,,,,,
1337,Ar Easpa - Divine #1337,Floral,Focus,Refined,Amber,Passionate,Silver Frayed Ring,Winter Kissed,Arcane Cape,Sramosa,Golden Hoops,Azurite Spikes,Vindicator,,Aqueous,,,,,,,,
1338,Ea Daylvia - Divine #1338,Azure,Rejuvenation,Imbued,Pursed Void,Frost,Silver Hoop,Dusk,Cream Toga,Silver Rings,Golden Divine,Silver Gladiator,Vindicator,,,,,,,,,,
1339,Druid Karoren Rah - Divine #1339,Floral,Retribution,Airtorn,Frozen,,Silver Bridge,Druidic,Green Librarian,The Breath of Infinity,Lunar,Bronzed Horns,Apostle,,,Kin,,,,,,,
1340,Master Ter Laoren Rah - Divine #1340,Natural,Tranquility,Lifebreath,Crimson,,Chain of Pearls,Master,Plates of Nature,Mystical Stones,Golden Tears,Silver Gladiator,Apostle,,,Sky Torn,,,,,,,
1341,Tor Lilai - Divine #1341,Fandango,Harmonic,Refined,Pursed Amber,Life Giving,Chain of Pearls,Shadow,Tarnished Gown,Stones of Heart,Silver Divine,Arcane Coils,Vindicator,,,,,,,,,,
1342,Tel Eaii - Divine #1342,Amethyst,Retribution,Imbued,Amber,Frozen,Silver Bridge,Dark Seer,Natural Gown,Gro,Silver Dreamcatchers,Gems of Patience,Vindicator,,,,,,,,,,
1343,Tel Yetz - Divine #1343,Natural,Tranquility,Refined,Crimson,Frozen,Jeweled,Flames,Shimmering Cloak,Harspiera's Tears,Emerald,Blossomed Crown,Vindicator,,,,,,,,,,
1344,Enchanter Drurmi - Divine #1344,Sky,Passionate,Serpentheart,Tangerine,,Silver Hoop,Enchanter,Amber,Silver Divine,Super Solar,Golden Spikes,Apostle,,,Refraction,,,,,,,
1345,Auoren Rah - Divine #1345,Emerald,Serene,Cosmic,Pursed Crimson,Life Taking,Golden Frayed Ring,Shallow Waters,Shimmering Dress,Golden Columns,Super Lunar,Enchanted Spikes,Vindicator,,,,,,,,,,
1346,Arisen Yaralia - Divine #1346,Laguna,Rejuvenation,All-Seeing,Pursed Amber,,Silver Slack,Risen,Bronzed Plates,Green Opals,Golden Echoes,Spring Crown,Apostle,,,Spirit,,,,,,,
1347,Arirah - Divine #1347,Sacred Peach,Perceptive,Refined,Pursed Void,Frozen,Golden Slack,Ancient Dark,Cape of Wisdom,Stones of Pride,Lunar,Coils of Nature,Vindicator,,,,,,,,,,
1348,Spirited Narlila - Divine #1348,Emerald,Warm,Lifebreath,Raspberry,,Chain of Pearls,Spirited,Burned,Stones of Life,Super Solar,Revitalized Crown,Apostle,,,Sky Torn,,,,,,,
1349,Warrior Waeen Pa - Divine #1349,Ochre,Focus,Airtorn,Toxic,,Jeweled,Barbaric,Arcane Wraps,Gold Charge,Golden Hoops,Mystical Horns,Apostle,,,Sacrificial,,,,,,,
1350,La'ylve Ora - Divine #1350,Azure,Tranquility,Broken,Pursed Frozen,,,Petrified,Deep Sea Laces,Talisman of Flame,,,Royalty,,,,,,Stolen Breath,Ghost,Fleur de Vi,,
1351,Enchanter Ea Davi - Divine #1351,Azure,Serene,Drake-Tempered,Pursed Crimson,,Golden Bridge,Enchanter,Amber,Pendant of Life,Rubies,Silver Chandelier,Apostle,,,Loyalty,,,,,,,
1352,Keeper Ula Aren Li - Divine #1352,Fandango,Perceptive,Drake-Tempered,Pursed Void,,Chain of Pearls,Keeper,Blue Librarian,Gold Divine,Silver Dreamcatchers,Cradle of Light,Apostle,,,Sky Torn,,,,,,,
1353,Enchanter Raitz - Divine #1353,Emerald,Warm,Serpentheart,Void Kissed,,Silver Frayed Ring,Enchanter,Cosmic Mage,Tri Obsidian,Golden Serpents,Silver Gladiator,Apostle,,,Last Hope,,,,,,,
1354,Ula Tiylvia - Divine #1354,Emerald,Perceptive,Refined,Void Kissed,Life Giving,Silver Bridge,Blazed,Cape of Nature,Bronzed Barbs,Silver Chandelier,Mystical Horns,Vindicator,,,,,,,,,,
1355,Zsael - Divine #1355,Ochre,Warm,Imbued,Pursed Crimson,Passionate,Golden Slack,Fiery Seer,Purity Gown,Harspiera,Solar,Coils of Fire,Vindicator,,,,,,,,,,
1356,Arisen Erkara - Divine #1356,Ochre,Harmonic,Serpentheart,Frozen,,Silver Hoop,Risen,Tarnished Tassel,Golden Columns,Silver Charged,Mystical Crown,Apostle,,Starry,Refraction,,,,,,,
1357,Conjuror Finpa - Divine #1357,Fandango,Retribution,Lifebreath,Amber,,Chain of Pearls,Conjuror,Burned Plates,Amarashen,Emerald,Rejuvenating Horns,Apostle,,,Kindness,,,,,,,
1358,Enchanter La Terlii - Divine #1358,Sacred Peach,Rejuvenation,Airtorn,Pursed Crimson,,Golden Double Chained,Enchanter,Arcane Wraps,Stones of Pride,Obsidian,Barbs of Ascension,Apostle,,,Prophecy,,,,,,,
1359,Ascended Druila - Divine #1359,Ochre,Combative,Serpentheart,Natural,,Silver Slack,Ascended,Arcane Tassel,Tarnished Band,Silver Echoes,Gems of Patience,Apostle,,,Metamorphosis,,,,,,,
1360,Teruta - Divine #1360,Heated,Combative,Tainted,Raspberry,Frozen,Golden Bridge,Frosted Focus,Vitality Toga,Sramosa,Golden Tears,Golden Chandelier,Vindicator,,,,,,,,,,
1361,Auiera - Divine #1361,Azure,Passionate,Refined,Pursed Void,Life Giving,Silver Hoop,Hazelnut,Purity Toga,Silver Barbs,Silver Echoes,Gems of Optimism,Vindicator,,,,,,,,,,
1362,Ar Uworen Rah - Divine #1362,Emerald,Cosmic,Betrayed,Pursed Crimson,Frost,Golden Hoop,Blunt Bangs,Cape of Wisdom,Golden Columns,Obsidian,Darkwood Spikes,Vindicator,,,,,,,,,,
1363,Ar Emoren Ray - Divine #1363,Lilac,Passionate,Cosmic,Pursed Crimson,Life Giving,Golden Double Chained,Sunrise,Shimmering Cape,The Arc's Guidance,Golden Stars,Mystical Crown,Vindicator,,,,,,,,,,
1364,Lir'ana Elle - Divine #1364,Floral,Combative,Broken,Natural,,,Silence,Burned Laces,The Martyr's Bands,,,Royalty,,,,,,Imprisoned,Dust,The Flame's Reflection,,
1365,Aewii - Divine #1365,Laguna,Tranquility,Tainted,Deep Sea,Hazel,Silver Frayed Ring,Fiery Focus,Dress of Purity,Aegian,Golden Serpents,Barrette,Vindicator,,,,,,,,,,
1366,Mage Rensii - Divine #1366,Emerald,Passionate,Drake-Tempered,Pursed Void,,Golden Frayed Ring,Mage,Orange Forseeing,Tri Azurite,Silver Chandelier,Vitality Spikes,Apostle,,,Refraction,,,,,,,
1367,Lilla'iel Io - Divine #1367,Lilac,Perceptive,Broken,Pursed Crimson,,,Exalted,Natural Garbs,Arcane Imbued Collar,,,Royalty,,,,,,Stolen Heart,Dust,Cage of Hearts,,
1368,Ar Lader - Divine #1368,Sky,Warm,Tainted,Pursed Void,Life Giving,Silver Slack,Focused,Arcane Cloak,Gold Divine,Amber,Gems of Wisdom,Vindicator,,,,,,,,,,
1369,Iaeraun - Divine #1369,Floral,Harmonic,Refined,Crimson,Passionate,Silver Double Chained,Illuminated Sky,Shimmering Dress,Pendant of Wisdom,Pearls,Spring Crown,Vindicator,,,,,,,,,,
1370,Tor Asoli - Divine #1370,Natural,Focus,Imbued,Frozen,Hazel,Silver Hoop,River,Toga of Heart,Silver Divine,Golden Echoes,Gems of Innocence,Vindicator,,,,,,,,,,
1371,Ooori - Divine #1371,Natural,Tranquility,Refined,Pursed Amber,Frost,Silver Bridge,Vindicated,Arcane Robes,Arcane Choker,Silver Charged,Barbs of Arrogance,Vindicator,,,,,,,,,,
1372,Arisen Iatori - Divine #1372,Azure,Combative,All-Seeing,Pursed Frosted,,Silver Frayed Ring,Risen,Arcane Amice,Golden Rings,Pearls,Gems of Heart,Apostle,,,Of The Wise,,,,,,,
1373,Laruta - Divine #1373,Heated,Serene,Cosmic,Toxic,Life Giving,Golden Frayed Ring,Heart,Tarnished Gown,Gro,Bullets,Plata,Vindicator,,,,,,,,,,
1374,Tsasoli - Divine #1374,Floral,Perceptive,Imbued,Pursed Frozen,Frozen,Chain of Pearls,Heart Seer,Deep Sea Cloak,Gold Charge,Rubies,Vitality Spikes,Vindicator,,,,,,,,,,
1375,Narralia - Divine #1375,Fandango,Combative,Tainted,Pursed Frosted,Frozen,Blessed Stud,Faint Hearted,Cape of Heart,Grenal,Golden Stars,Golden Horns,Vindicator,,,,,,,,,,
1376,Tempest Yaila - Divine #1376,Laguna,Warm,Lifebreath,Crimson,,Silver Double Chained,Tempest,Cosmic Mage,Silver Rings,Amber,Golden Chandelier,Apostle,,,Offering,,,,,,,
1377,Emiv - Divine #1377,Fandango,Retribution,Refined,Pursed Crimson,Hazel,Silver Frayed Ring,Blazed,Arcane Cape,Amarashen,Morganite,Pierced Crown,Vindicator,,,,,,,,,,
1378,Rupari - Divine #1378,Sacred Peach,Warm,Tainted,Natural,Life Taking,Jeweled,Phoenix,Dress of Heart,Obsidian Band,Pearls,Barbs of Ascension,Vindicator,,,,,,,,,,
1379,Aqetali - Divine #1379,Ochre,Tranquility,Cosmic,Frosted,Frozen,Silver Double Chained,Frost,Arcane Cloak,Golden Rings,Bullets,Druidic Crown,Vindicator,,,,,,,,,,
1380,Saolii - Divine #1380,Azure,Retribution,Tainted,Pursed Void,Passionate,Silver Slack,Shallow Waters,Robes of Nature,Tri Obsidian,Silver Serpents,Golden Gladiator,Vindicator,,,,,,,,,,
1381,Ia Darrah - Divine #1381,Sacred Peach,Perceptive,Refined,Deep Sea,Frost,Golden Bridge,Ancient Dark,Shimmering Cloak,Mystical Stones,Golden Tears,Bronzed Horns,Vindicator,,,,,,,,,,
1382,Ula Emeil - Divine #1382,Ochre,Perceptive,Refined,Toxic,Passionate,Golden Slack,Heart Seer,Arcane Cloak,Red Opals,Suspended Ruby,Coils of Ambience,Vindicator,,,,,,,,,,
1383,Tor Umka - Divine #1383,Azure,Warm,Refined,Pursed Crimson,Hazel,Silver Hoop,River,Deep Sea Dress,Aegian,Rubies,Revitalized Crown,Vindicator,,,,,,,,,,
1384,Sa'ea Yar - Divine #1384,Amethyst,Serene,Broken,Pursed Amber,,,Untouched,Ensemble of the Arcane,Talisman of Truth,,,Royalty,,,,,,Interrogated,Rotting,Shard of Aegian,,
1385,Ula Oen Yi - Divine #1385,Laguna,Tranquility,Cosmic,Amber,Frozen,Silver Bridge,Almond,Arcane Robes,Tarnished Band,Golden Dreamcatchers,Silver Chandelier,Vindicator,,,,,,,,,,
